X,Y,OBJECTID_1,CECPlantID,PlantName,EIAPlantID,RPS_Eligible,SmallPlant,Peaker,Small_Hydro,SolarThermal,Pumped_Storage,Pumping_Generating,SelfGeneration,SelfGenerationNAICSID,CoGeneration,CoGenerationNAICSID,NoReport,Retired_Plant,CEC_Jurisdictional,OwnerID,UtilityID,OperatorCompanyID,PreparerCompanyID,Street,City,County,State,Zip,Capacity_Latest,Units,PriEnergySource,LastReportedYear,Lon_WGS84,Lat_WGS84,Annual_Hyperlink,Monthly_Hyperlink
-13158167.5932,4123189.4854,3016,S9223,DT Solar 1  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.2018306,34.7000205000087,https://repository.energy.ca.gov/powerplantsgeneration/S9223_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13158167.5932,4123189.4854,3017,S9224,DT Solar 2  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.2018306,34.7000205000087,https://repository.energy.ca.gov/powerplantsgeneration/S9224_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13158167.5932,4123189.4854,3018,S9225,DT Solar 3  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1,Unit 1,SUN,2021,-118.2018306,34.7000205000087,https://repository.energy.ca.gov/powerplantsgeneration/S9225_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13155176.7266,4108808.2439,3019,S9226,Erika Solar  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.17496319,34.5937405150842,https://repository.energy.ca.gov/powerplantsgeneration/S9226_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13142432.4978,4116060.866,3020,S9227,JRam Solar 1  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.06047983,34.6473557372687,https://repository.energy.ca.gov/powerplantsgeneration/S9227_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13142437.8001,4116286.0151,3021,S9228,JRam Solar 2  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.06052746,34.6490196042158,https://repository.energy.ca.gov/powerplantsgeneration/S9228_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13142665.6329,4116296.7133,3022,S9229,JRam Solar 3  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1,Unit 1,SUN,2021,-118.06257412,34.6490986638001,https://repository.energy.ca.gov/powerplantsgeneration/S9229_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13158167.5932,4123189.4854,3023,S9230,Kell Solar 1  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1,Unit 1,Sun,2021,-118.2018306,34.7000205000087,https://repository.energy.ca.gov/powerplantsgeneration/S9230_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13158167.5932,4123189.4854,3024,S9231,Kell Solar 2  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1,Unit 1,SUN,2021,-118.2018306,34.7000205000087,https://repository.energy.ca.gov/powerplantsgeneration/S9231_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13158167.5932,4123189.4854,3025,S9232,Lancaster Del Sur Ranch C2 LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.2018306,34.7000205000087,https://repository.energy.ca.gov/powerplantsgeneration/S9232_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13146197.2123,4125219.1413,3026,S9233,Lancaster Solar 1 LLC,59167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Clenera - Renewable Energy,Southern California Edison (SCE),Clenera - Renewable Energy,Clenera - Renewable Energy,43000 20th Street,East Lancaster,Los Angeles,CA,93535,1.5,Unit 1,SUN,2021,-118.09429884,34.7150090516365,https://repository.energy.ca.gov/powerplantsgeneration/S9233_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13147270.9784,4120909.4287,3027,S9234,Lancaster Solar 2 LLC,59169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Clenera - Renewable Energy,Southern California Edison (SCE),Clenera - Renewable Energy,Clenera - Renewable Energy,43000 20th Street,East Lancaster,Los Angeles,CA,93535,1.5,Unit 1,SUN,2021,-118.10394464,34.6831795561904,https://repository.energy.ca.gov/powerplantsgeneration/S9234_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13143763.2459,4118374.6353,3028,S9235,Leolani Solar 1  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.07243415,34.6644530557356,https://repository.energy.ca.gov/powerplantsgeneration/S9235_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13128495.1409,4106024.0837,3029,S9236,Leolani Solar 2  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1,Unit 1,SUN,2021,-117.93527843,34.573149330322,https://repository.energy.ca.gov/powerplantsgeneration/S9236_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13155947.1895,4126571.2249,3030,S9237,Lola Energy 1  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1,Unit 1,SUN,2021,-118.18188437,34.7249923771622,https://repository.energy.ca.gov/powerplantsgeneration/S9237_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13155838.1267,4126571.225,3031,S9238,Lola Energy 2  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1,Unit 1,SUN,2021,-118.18090465,34.7249923779005,https://repository.energy.ca.gov/powerplantsgeneration/S9238_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13154787.4882,4107700.6167,3032,S9239,Niner Energy 1 LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.1714666,34.5855493000483,https://repository.energy.ca.gov/powerplantsgeneration/S9239_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13154787.4882,4107700.6167,3033,S9240,Niner Energy 2 LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.1714666,34.5855493000483,https://repository.energy.ca.gov/powerplantsgeneration/S9240_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13154787.4882,4107700.6167,3034,S9241,Niner Energy 3 LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1,Unit 1,SUN,2021,-118.1714666,34.5855493000483,https://repository.energy.ca.gov/powerplantsgeneration/S9241_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13168050.1317,4125091.7131,3035,S9242,Rodeo Solar A2 LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.29060695,34.7140681029864,https://repository.energy.ca.gov/powerplantsgeneration/S9242_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13168335.1731,4124849.2987,3036,S9243,Rodeo Solar B2 LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.29316752,34.7122780496966,https://repository.energy.ca.gov/powerplantsgeneration/S9243_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13168210.9141,4124850.1882,3037,S9244,Rodeo Solar C2 LLC,58751,1,1,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Southern California Edison (SCE),S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),45705 90th Street West,Lancaster,Los Angeles,CA,93536,1.5,Unit 1,SUN,2021,-118.29205129,34.7122846180752,https://repository.energy.ca.gov/powerplantsgeneration/S9244_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13168049.6567,4124855.4356,3038,S9245,Rodeo Solar D2 LLC,58752,1,1,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Southern California Edison (SCE),S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),45707 90th Street West,Lancaster,Los Angeles,CA,93536,1.5,Unit 1,SUN,2021,-118.29060269,34.7123233666988,https://repository.energy.ca.gov/powerplantsgeneration/S9245_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13166220.0445,4124390.3578,3039,S9246,Sandra Energy  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.274167,34.7088890002446,https://repository.energy.ca.gov/powerplantsgeneration/S9246_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13168711.6418,4127470.8079,3040,S9247,Summer Solar A2 LLC,58753,1,1,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Southern California Edison (SCE),S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),46345 1/4 90th Street West,Lancaster,Los Angeles,CA,93536,1.5,Unit 1,SUN,2021,-118.2965494,34.7316339243102,https://repository.energy.ca.gov/powerplantsgeneration/S9247_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13168692.2924,4126901.4993,3041,S9248,Summer Solar B2 LLC,58754,1,1,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Southern California Edison (SCE),S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),46311 1/4 90th Street West,Lancaster,Los Angeles,CA,93536,1.5,Unit 1,SUN,2021,-118.29637558,34.7274308278327,https://repository.energy.ca.gov/powerplantsgeneration/S9248_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13168210.7222,4126499.3315,3042,S9249,Summer Solar C2 LLC,58755,1,1,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Southern California Edison (SCE),S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),46311 1/4 90th Street West,Lancaster,Los Angeles,CA,93536,1.5,Unit 1,SUN,2021,-118.29204956,34.7244615710874,https://repository.energy.ca.gov/powerplantsgeneration/S9249_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13168220.6198,4126848.7167,3043,S9250,Summer Solar D2 LLC,58756,1,1,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Southern California Edison (SCE),S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),46305 1/4 90th Street West,Lancaster,Los Angeles,CA,93536,1,Unit 1,SUN,2021,-118.29213847,34.7270411331685,https://repository.energy.ca.gov/powerplantsgeneration/S9250_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13169422.8634,4127139.8251,3044,S9251,Summer North Solar 6.5,58757,1,1,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Southern California Edison (SCE),S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),46253 1/4 90th Street West,Lancaster,Los Angeles,CA,93536,6.5,Unit 1,SUN,2021,-118.30293841,34.7291903676281,https://repository.energy.ca.gov/powerplantsgeneration/S9251_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13168639.6952,4126393.6986,3045,S9252,Summer Solar F2 LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.29590309,34.7236816520752,https://repository.energy.ca.gov/powerplantsgeneration/S9252_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13168623.8201,4125943.9061,3046,S9253,Summer Solar G2 LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.29576048,34.720360618355,https://repository.energy.ca.gov/powerplantsgeneration/S9253_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13169152.9879,4126388.4069,3047,S9254,Summer Solar H2 LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.30051408,34.723642581692,https://repository.energy.ca.gov/powerplantsgeneration/S9254_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13141389.2731,4117045.5953,3048,S9255,Treen Solar 1  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1,Unit 1,SUN,2021,-118.05110839,34.654632706461,https://repository.energy.ca.gov/powerplantsgeneration/S9255_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13141396.5497,4117289.4359,3049,S9256,Treen Solar 2  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1,Unit 1,SUN,2021,-118.05117375,34.6564345451634,https://repository.energy.ca.gov/powerplantsgeneration/S9256_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13113480.4803,4043017.9708,3050,S9258,United States Department of Agriculture  Forest Service,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,0.25,Unit 1,SUN,2021,-117.80039943,34.1058054075375,https://repository.energy.ca.gov/powerplantsgeneration/S9258_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13153852.7182,4115669.0576,3051,S9259,Voyager Solar 1  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.16306942,34.6444601673022,https://repository.energy.ca.gov/powerplantsgeneration/S9259_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13153642.7071,4115668.2176,3052,S9260,Voyager Solar 2  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1.5,Unit 1,SUN,2021,-118.16118286,34.6444539593666,https://repository.energy.ca.gov/powerplantsgeneration/S9260_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13153843.7219,4115474.7117,3053,S9261,Voyager Solar 3  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Los Angeles,CA,,1,Unit 1,SUN,2021,-118.1629886,34.6430238610581,https://repository.energy.ca.gov/powerplantsgeneration/S9261_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13171406.6678,4121317.1067,3054,S9263,Western Antelope Dry Ranch,58627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Southern California Edison (SCE),S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),10265 West Avenue J,Lancaster,Los Angeles,CA,93536,10,Unit 1,SUN,2021,-118.32075923,34.686190997025,https://repository.energy.ca.gov/powerplantsgeneration/S9263_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S9263_monthly.png
-13713979.0284,4742183.3619,3055,S9264,East Side Calpella 2MW PV Project (1) (2012 PV RFO - 1),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Mendocino,CA,,2,Unit 1,SUN,2021,-123.19476967,39.1430523763398,https://repository.energy.ca.gov/powerplantsgeneration/S9264_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13713979.0284,4742183.3619,3056,S9265,Parducci 2MW PV Project (3) (2012 PV RFO - 1),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Mendocino,CA,,2,Unit 1,SUN,2021,-123.19476967,39.1430523763398,https://repository.energy.ca.gov/powerplantsgeneration/S9265_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13713979.0284,4742183.3619,3057,S9266,Ruddick-2 2MW PV Project (4) (2012 PV RFO - 1),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Mendocino,CA,,2,Unit 1,SUN,2021,-123.19476967,39.1430523763398,https://repository.energy.ca.gov/powerplantsgeneration/S9266_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13414828.2578,4488160.2202,3058,S9267,Pristine Sun Fund 10 Fresno PGE LLC_(2097_Helton),58920,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,1219 West Tahoe Street,Merced,Merced,CA,95348,1.5,Unit 1,SUN,2021,-120.50745258,37.3511069418088,https://repository.energy.ca.gov/powerplantsgeneration/S9267_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13506587.6057,4708508.3682,3059,S9268,Lincoln Solar Millenium Fund LLC_(Lincoln Solar #A),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Placer,CA,,1.5,Unit 1,SUN,2021,-121.33174082,38.9080450990115,https://repository.energy.ca.gov/powerplantsgeneration/S9268_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13503542.7051,4703084.9682,3060,S9269,Lincoln Solar Millenium Fund LLC_(Lincoln Solar #B),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Placer,CA,,1.5,Unit 1,SUN,2021,-121.30438802,38.8701238649801,https://repository.energy.ca.gov/powerplantsgeneration/S9269_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13502705.1095,4703429.2877,3061,S9270,Lincoln Solar Millenium Fund LLC_(Nicholas Solar #C),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Placer,CA,,1.5,Unit 1,SUN,2021,-121.29686377,38.8725320008552,https://repository.energy.ca.gov/powerplantsgeneration/S9270_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13067556.3056,4097954.5675,3062,S9274,Victor Mesa Linda B2,59269,1,1,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Southern California Edison (SCE),S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),12601 Seneca Road,Victorville,San Bernardino,CA,92392,2.08,Unit 1,SUN,2021,-117.38785555,34.5134397198269,https://repository.energy.ca.gov/powerplantsgeneration/S9274_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
